transaction_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,transactin_month,profit
12526,266,11/28/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,November,$75.75
12527,1317,5/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,May,"$1,055.82"
12528,1143,1/5/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",January,$187.39
12529,2152,10/25/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",October,$133.78
12530,1736,6/4/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,June,"$1,010.02"
12531,2484,12/3/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,December,$43.97
12532,960,2/18/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,February,"$1,279.40"
12533,926,7/16/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,July,$64.51
12534,369,3/2/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,March,$690.49
12535,2972,9/3/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,September,$90.10
12536,2693,11/4/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,November,$64.93
12537,85,1/9/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,January,$43.97
12538,3224,1/8/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",January,$152.55
12539,428,11/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,November,$448.68
12540,140,4/30/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",April,$802.26
12541,1708,1/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,January,$812.44
12542,1402,6/23/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,June,$456.45
12543,2652,11/10/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,November,$25.09
12544,3062,1/1/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,January,$437.46
12545,2728,5/1/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",May,$182.81
12546,1077,5/13/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,May,$41.13
12547,805,4/3/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",April,$199.10
12548,2637,1/13/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,January,"$1,383.61"
12549,2728,7/22/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,July,$574.62
12550,2247,6/26/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,June,$448.68
12551,2045,6/23/2017,TRUE,Cancelled,Solex,Road,medium,large,1777.8,$820.78,June,$957.02
12552,2868,12/5/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,December,$91.15
12553,3044,12/26/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,December,$817.36
12554,1634,6/17/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,June,"$1,215.34"
12555,3150,10/4/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,October,$90.10
12556,2194,2/13/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,February,"$1,612.25"
12557,443,5/31/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,May,$43.97
12558,1764,12/28/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,December,$17.87
12559,281,2/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,February,"$1,230.27"
12560,211,7/11/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,July,"$1,295.43"
12561,2823,7/29/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,July,"$1,612.25"
12562,2996,10/10/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",October,$737.17
12563,3269,11/25/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,November,"$1,408.91"
12564,359,12/4/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,December,$198.29
12565,1500,11/17/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",November,$217.51
12566,2943,7/6/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,July,$445.21
12567,1832,9/13/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,September,$448.68
12568,2804,1/28/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,January,$75.48
12569,760,4/20/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,April,$139.23
12570,1935,2/19/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,February,$143.36
12571,2910,2/13/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,February,$110.81
12572,3486,12/21/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,December,$198.29
12573,2793,2/14/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,February,"$1,103.43"
12574,1811,5/21/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",May,$182.81
12575,2045,2/19/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,February,$903.11
12576,293,2/8/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",February,$133.78
12577,2644,10/31/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,October,"$1,592.19"
12578,2542,8/18/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",August,$737.17
12579,323,9/19/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,September,$448.68
12580,425,6/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,June,"$1,230.30"
12581,1210,9/5/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,September,$459.46
12582,1927,10/1/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",October,$155.65
12583,2201,8/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,August,"$1,230.27"
12584,619,1/24/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,January,$309.81
12585,828,8/30/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,August,$327.98
12586,696,3/20/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,March,$91.15
12587,2952,12/3/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,December,$451.65
12588,3320,3/31/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",March,$182.81
12589,1406,12/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,December,$448.68
12590,1303,10/21/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,October,"$1,592.19"
12591,483,3/20/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,March,$143.82
12592,2522,7/22/2017,,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,July,$471.60
12593,1227,4/17/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,April,$90.10
12594,1253,12/26/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,December,"$1,215.34"
12595,2484,9/4/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,September,"$1,702.55"
12596,1134,12/27/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",December,$144.26
12597,2210,3/19/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,March,$75.14
12598,599,5/5/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,May,"$1,010.02"
12599,817,1/12/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,January,$64.93
12600,1905,3/9/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",March,$189.28
12601,1410,7/24/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,July,$751.02
12602,2226,11/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,November,$547.28
12603,945,8/22/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",August,$152.55
12604,1394,5/3/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,May,$64.93
12605,2181,2/25/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,February,$128.46
12606,1600,10/28/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,October,$771.12
12607,1307,10/1/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,October,"$1,010.02"
12608,1619,7/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,July,$737.57
12609,2580,3/24/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,March,"$1,230.27"
12610,916,8/26/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,August,$502.47
12611,920,2/26/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,February,$128.46
12612,1641,8/18/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,August,$4.80
12613,2284,4/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,April,$41.13
12614,3356,4/27/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,April,$41.13
12615,3447,8/26/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,August,"$1,028.76"
12616,2449,1/28/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,January,"$1,630.25"
12617,3024,1/4/2017,,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,January,"$1,660.88"
12618,2092,11/11/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",November,$187.39
12619,492,2/5/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,February,$198.29
12620,3232,2/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,February,$57.73
12621,2391,3/23/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,March,$437.46
12622,3371,11/19/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,November,$110.56
12623,2028,2/18/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,February,"$1,630.25"
12624,1775,5/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,May,$737.57
12625,320,4/23/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,April,$114.93
12626,2582,8/24/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,August,"$1,103.43"
12627,3297,8/14/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,August,$143.82
12628,1994,7/5/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,July,$409.86
12629,902,10/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,October,"$1,702.55"
12630,2358,5/28/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,May,$450.77
12631,1716,8/18/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,August,$693.76
12632,2664,8/18/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,August,$72.60
12633,568,2/2/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,February,$198.29
12634,2622,12/14/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,December,"$1,279.40"
12635,1702,3/8/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,March,$309.81
12636,1747,5/29/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,May,$90.10
12637,1731,11/11/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,November,$17.87
12638,675,9/22/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",September,$182.81
12639,2266,1/3/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,January,$356.50
12640,231,1/29/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,January,$209.84
12641,1247,6/18/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,June,$641.64
12642,2916,11/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",November,$217.51
12643,3263,1/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",January,$155.65
12644,532,1/12/2017,,Approved,Solex,Road,medium,large,1777.8,$820.78,January,$957.02
12645,453,10/27/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,October,$75.48
12646,1243,4/8/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",April,$152.55
12647,294,2/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,February,"$1,660.88"
12648,1098,7/8/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,July,"$1,544.61"
12649,1636,1/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,January,"$1,295.43"
12650,917,8/26/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,August,"$1,279.40"
12651,1943,2/19/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,February,$139.23
12652,1471,9/18/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,September,"$1,215.34"
12653,2057,1/4/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,January,$827.16
12654,597,10/30/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,October,$502.47
12655,817,12/14/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,December,$299.27
12656,261,2/27/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,February,$114.93
12657,3079,6/5/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,June,$14.23
12658,693,11/19/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,November,$641.64
12659,1562,9/21/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,September,"$1,660.88"
12660,1913,9/12/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,September,$309.81
12661,3084,6/21/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,June,"$1,230.27"
12662,840,5/5/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,May,$167.21
12663,1064,5/22/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",May,$189.28
12664,464,12/21/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",December,$144.26
12665,2701,2/26/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,February,$690.49
12666,3482,7/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,July,$872.89
12667,1594,12/30/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,December,"$1,305.25"
12668,3454,5/30/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,May,$41.13
12669,2454,11/3/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,November,"$1,305.25"
12670,695,1/19/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,January,$574.62
12671,2337,2/17/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",February,$144.26
12672,2028,7/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,July,$57.73
12673,3223,3/27/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",March,$802.26
12674,1849,8/2/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,August,$450.77
12675,2031,5/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,May,$827.16
12676,382,9/25/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,September,$547.28
12677,2811,4/5/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,April,"$1,103.43"
12678,460,12/13/2017,,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",December,$155.65
12679,799,2/6/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,February,"$1,103.43"
12680,766,6/20/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,June,$309.81
12681,2360,12/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,December,$834.94
12682,1150,9/18/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,September,"$1,702.55"
12683,322,2/18/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,February,"$1,544.61"
12684,2821,2/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,February,$133.38
12685,683,3/1/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,March,$110.81
12686,486,5/24/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,May,"$1,612.25"
12687,3373,4/24/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,April,"$1,630.25"
12688,2797,2/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,February,$641.64
12689,389,3/18/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,March,$574.62
12690,820,2/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,February,$431.33
12691,1860,2/1/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,February,$143.82
12692,213,9/26/2017,,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,September,"$1,010.02"
12693,778,2/2/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,February,$114.93
12694,1550,11/18/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,November,"$1,305.25"
12695,1080,8/25/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,August,$75.75
12696,3043,9/7/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,September,$43.97
12697,558,10/27/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,October,$57.73
12698,1755,9/20/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,September,$437.46
12699,333,6/26/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,June,$459.46
12700,2890,10/5/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,October,$309.81
12701,1152,7/24/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,July,$903.11
12702,2971,12/3/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,December,$91.15
12703,368,2/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,February,"$1,028.76"
12704,2986,12/2/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,December,"$1,630.25"
12705,1415,11/3/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,November,"$1,383.61"
12706,688,3/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,March,$448.68
12707,561,10/21/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",October,$152.55
12708,357,5/1/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,May,$709.34
12709,3246,9/22/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,September,"$1,069.55"
12710,729,9/29/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,September,"$1,279.40"
12711,788,1/2/2017,,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,January,$583.27
12712,250,9/13/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,September,$409.86
12713,1797,7/9/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,July,"$1,702.55"
12714,999,10/15/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,October,"$1,230.30"
12715,1717,11/14/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,November,$64.51
12716,440,1/30/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,January,$431.33
12717,2516,1/31/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,January,$72.60
12718,117,4/12/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,April,$299.27
12719,2184,3/21/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,March,$409.86
12720,3130,9/19/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,September,"$1,544.61"
12721,1427,1/6/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,January,$574.62
12722,2153,8/13/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,August,$745.94
12723,3293,6/25/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,June,$4.80
12724,1060,6/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,June,"$1,028.76"
12725,378,8/12/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,August,$17.87
12726,74,12/2/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,December,$745.94
12727,2113,11/27/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,November,"$1,612.25"
12728,3403,8/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,August,$641.64
12729,647,11/18/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,November,$450.77
12730,115,2/15/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,February,$451.65
12731,2561,10/24/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",October,$217.51
12732,2289,5/31/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",May,$737.17
12733,756,4/15/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,April,$75.75
12734,3141,3/9/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,March,$771.12
12735,742,12/20/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,December,$356.50
12736,1936,1/3/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,January,$75.14
12737,3173,10/17/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,October,$817.36
12738,2701,11/8/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",November,$189.28
12739,1070,11/1/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,November,$135.85
12740,714,1/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",January,$144.26
12741,615,10/25/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,October,$437.46
12742,195,11/18/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,November,"$1,630.25"
12743,1861,9/20/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,September,$299.27
12744,3319,5/7/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",May,$182.81
12745,2144,3/18/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,March,"$1,630.25"
12746,124,6/30/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",June,$802.26
12747,17,10/11/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,October,$198.29
12748,81,9/4/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,September,"$1,544.61"
12749,2597,1/6/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,January,$459.46
12750,318,12/21/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,December,$448.68
12751,310,8/7/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,August,"$1,630.25"
12752,3057,6/5/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,June,$641.64
12753,536,10/21/2017,,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,October,$830.24
12754,1345,9/25/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,September,"$1,279.40"
12755,2240,9/9/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,September,"$1,215.34"
12756,512,1/26/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",January,$182.81
12757,2590,5/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,May,$448.68
12758,996,6/10/2017,,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,June,$209.84
12759,913,4/21/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,April,$690.49
12760,105,10/2/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,October,"$1,702.55"
12761,3303,12/10/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,December,$690.49
12762,2019,5/7/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,May,$830.24
12763,2081,8/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,August,"$1,055.82"
12764,3013,1/11/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,January,$64.51
12765,2171,11/26/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,November,$41.13
12766,2015,10/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,October,"$1,230.30"
12767,2517,7/27/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,July,$903.11
12768,1660,9/20/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,September,$91.15
12769,54,5/1/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,May,$209.84
12770,3107,1/6/2017,,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,January,$45.96
12771,273,4/12/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,April,$25.09
12772,368,12/13/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,December,$448.68
12773,1980,6/13/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",June,$737.17
